city,time,title,km,排量,变速箱,origin_price,price,rule,过户次数,kg,气缸数,最大马力,oil_num
南京,2020,长城,1.96,2,自动,19.52,18,国6,1,1550,4缸,190,92
南宁,2014,本田,7.32,1.5,自动,9.64,6.98,国5,1,1084,4缸,131,92
大连,2017,奔驰C级,4.67,2,自动,38.4,26.5,国4,0,1550,4缸,184,95
宁波,2014,宝马5系,13.73,2,自动,50.65,28.5,国4,3,1760,4缸,218,95
郑州,2017,斯巴鲁BRZ,2.59,2,手动,29.72,26.88,国5,2,1253,4缸,200,95
青岛,2015,福特,4.69,1,自动,15.17,6.8,国5,0,1362,3缸,125,92
上海,2014,比亚迪,11.05,1.5,自动,22.77,4.59,国4,1,1720,4缸,154,92
天津,2016,凯迪拉克ATS1550L,2.62,2,自动,31.35,15.3,国5,0,1600,4缸,230,95
大连,2010,大众CC,12.98,2,自动,30.15,8.98,国4,3,1545,4缸,200,95
合肥,2014,奇瑞,4.07,1.5,手动,5.74,1.98,国5,0,1210,4缸,109,92
上海,2016,大众,14.98,1.8,自动,26.47,13.38,国5,0,1580,4缸,180,95
成都,2018,奔驰C级,6.56,2,自动,38.08,26.3,国5,3,1550,4缸,184,95
沈阳,2011,起亚,9.21,2,自动,22.66,6.28,国4,2,1423,4缸,163,92
平顶,2014,日产,5.46,1.6,自动,12.52,7.78,国4,1,1211,4缸,126,92
广州,2016,奥迪Q5,11.1,2,自动,41.62,22.3,国5,1,1550,4缸,224,95
沈阳,2012,日产,6.47,1.6,自动,14.65,6.35,国4,1,1237,4缸,126,92
金华,2014,奥迪A6L,15.42,2,自动,48.48,18.78,国5,0,1740,4缸,180,95
吉林,2015,福特,4.9,1.5,自动,13,6.35,国4,0,1300,4缸,113,92
德阳,2012,牧马人,13.75,3.6,自动,55.35,26.5,国4,1,1921,6缸,284,92
温州,2015,荣威360,2.66,1.5,自动,9.76,4.98,国5,0,1280,4缸,109,92
苏州,2018,凯迪拉克XTS,3.06,2,自动,34.72,20.58,国5,0,1840,4缸,269,95
福州,2012,长安CS35,7.27,1.6,自动,10.19,4,国4,1,1290,4缸,125,92
苏州,2014,雪佛兰,12.7,1.6,自动,19.74,8.28,国5,0,1580,4缸,184,92
临汾,2018,丰田,6.2,1.2,自动,13.76,9.88,国5,1,1320,4缸,116,92
佛山,2012,长安CS35,6.33,1.6,自动,10.08,3.6,国4,1,1290,4缸,125,92
金华,2013,宝马1系,8.01,1.6,自动,28.44,11.58,国4,0,1475,4缸,136,95
长沙,2016,自由光,5.94,2,自动,23.86,11.88,国5,0,1735,4缸,155,92
杭州,2010,日产,10.73,2,自动,20.49,5.2,国4,0,1419,4缸,139,92
济南,2018,丰田,4.15,2,自动,22.01,16.94,国5,1,1530,4缸,151,92
昆明,2016,斯柯达,5.81,1.6,自动,11.5,5.96,国5,1,1155,4缸,110,92
长沙,2015,雷克萨斯NX,10.49,2,自动,39.95,22.5,国5,0,1700,4缸,150,92
青岛,2015,英菲尼迪QX50,5.39,2.5,自动,41.23,19.58,国5,2,1829,6缸,235,95
保定,2014,标致301,8.03,1.6,自动,10.28,4.48,国5,0,1206,4缸,117,92
石家庄,2008,马自达6,10.93,2,自动,19.52,4,国三,2,1427,4缸,146,92
合肥,2018,本田,4.66,1.5,自动,20.6,16.68,国5,0,1485,4缸,194,92
嘉兴,2015,大众,5.92,1.6,自动,15.19,7.2,国5,1,1550,4缸,110,92
吉林,2017,丰田,2.18,1.8,自动,15.93,12.6,国5,0,1405,4缸,99,92
北京,2014,奥迪A7,4.92,3,自动,89.88,35.5,国4,4,1925,6缸,310,95
上海,2015,大众,4.34,1.4,手动,17.14,8.5,国5,0,1295,4缸,150,95
苏州,2016,雪佛兰,5.32,1.3,手动,6.94,3.99,国5,1,1057,4缸,103,92
嘉兴,2013,奥迪Q3,9.94,2,自动,38.73,13.3,国4,1,1670,4缸,170,95
天津,2008,奔驰C级,17.14,1.8,自动,37.77,7.85,国三,2,1505,4缸,184,95
福州,2016,别克,8.9,1.5,自动,25.61,11.5,国5,1,1575,4缸,169,92
保定,2009,福特,6.71,1.8,自动,14.64,3.48,国三,1,1340,4缸,124,92
成都,2014,日产,8.87,2.5,自动,29.07,14.88,国5,4,1577,4缸,186,92
武汉,2018,宝马3系,4.28,2,自动,35.15,25.98,国5,1,1550,4缸,184,95
济南,2011,别克,13.86,2.4,自动,27.67,6.7,国4,0,1550,4缸,186,92
嘉兴,2017,别克GL8,4.77,2,自动,35.81,28.8,国5,0,1910,4缸,260,95
哈尔,2016,福特,6.93,2.3,自动,48.82,24.1,国5,1,2118,4缸,276,92
潍坊,2015,奥迪A4L,6.61,2,自动,33.95,17.2,国5,1,1600,4缸,180,95
西安,2016,大众POLO,1.26,1.4,自动,9.54,6.43,国5,1,1110,4缸,90,92
呼和,2009,长城,12.17,1.3,手动,6.39,1.38,国4,4,1119,4缸,92,92
南京,2015,丰田,10.62,3.5,自动,41.23,29,国5,1,2060,6缸,273,92
沈阳,2013,福特,7.13,1.5,自动,13.87,5.8,国4,1,1295,4缸,110,92
沈阳,2013,福特,7.13,1.5,自动,13.87,5.8,国4,1,1295,4缸,110,92
洛阳,2016,大众,4.87,1.4,自动,23,12.5,国5,1,1495,4缸,150,95
苏州,2015,英菲尼迪Q50L,9.1,2,自动,37.97,17.58,国5,0,1700,4缸,211,95
洛阳,2011,福特,11.19,2,自动,21.69,4.8,国4,1,1630,4缸,203,92
杭州,2014,宝马5系,12.75,2,自动,50.65,25.1,国5,0,1760,4缸,218,95
南京,2017,指南者,3.86,1.4,自动,21.25,12.5,国5,1,1580,4缸,165,92
北京,2014,林肯MKC,3.12,2,自动,43.18,16.5,国4,1,1831,4缸,203,92
合肥,2018,奇瑞,2.7,1.5,自动,10.52,6.18,国5,0,1365,4缸,147,92
大连,2016,奔驰GLA级,2.93,1.6,自动,31.46,18.37,国5,2,1482,4缸,156,95
苏州,2018,凯迪拉克XTS,9.94,2,自动,32.55,20.4,国5,3,1840,4缸,269,95
厦门,2013,大众,7.95,1.6,自动,10.67,4.6,国4,2,1120,4缸,110,92
天津,2014,日产,5.62,1.6,自动,14.96,7.99,国5,1,1237,4缸,126,92
佛山,2016,自由光,4.27,2,自动,23.86,11.76,国5,1,1735,4缸,155,92
天津,2018,丰田C1550HR,3.36,2,自动,16.91,14,国5,1,1505,4缸,171,92
嘉兴,2016,捷豹XF,6.34,2,自动,61.65,24.25,国5,1,1590,4缸,240,95
合肥,2018,雪佛兰,4.63,1.5,自动,21.7,12.5,国5,0,1520,4缸,180,92
运城,2010,丰田,15.97,2,自动,24.73,7.9,国4,2,1515,4缸,150,95
济南,2016,马自达,8.59,1.5,自动,15.08,8.6,国5,1,1310,4缸,117,92
长沙,2015,陆风X7,5.66,2,自动,15.17,5.98,国5,0,1775,4缸,190,92
中山,2017,丰田,2.05,1.6,自动,12.79,8.5,国5,0,1285,4缸,122,92
长沙,2014,别克GL8,11.53,2.4,自动,31.47,16.48,国5,1,1860,4缸,186,92
厦门,2018,日产,3.7,2,自动,20.28,13.1,国5,0,1550,4缸,150,92
青岛,2011,奔驰C级,8.94,1.8,自动,37.77,9.9,国4,3,1570,4缸,184,95
苏州,2015,丰田,6,2,自动,21.69,12.98,国5,0,1490,4缸,167,92
天津,2016,东南DX3,6.98,1.5,自动,10.3,5.8,国5,1,1340,4缸,156,92
金华,2012,别克,13.36,2.4,自动,27.78,7.88,国4,1,1705,4缸,186,92
青岛,2009,别克,16.6,2.4,自动,29.3,5,国4,0,1695,4缸,170,92
呼和,2015,大众,15.05,1.4,自动,18.01,8.98,国5,2,1280,4缸,131,95
新乡,2017,雪佛兰,2.8,1.5,手动,13.56,5.85,国5,0,1240,4缸,114,92
福州,2017,别克,4.67,1.5,自动,23.87,12.68,国5,1,1575,4缸,169,92
石家庄,2020,雪佛兰,0.8,1,自动,9.76,5.8,国6,1,1120,3缸,125,92
郑州,2017,现代ix25,2.33,1.6,自动,14.42,9.18,国5,0,1385,4缸,125,92
石家庄,2015,斯柯达,5.23,1.6,自动,13.22,6.78,国4,1,1322,4缸,105,92
合肥,2013,奥迪A4L,6.35,2,自动,33.63,13.28,国4,1,1600,4缸,180,95
无锡,2016,大众,5.74,1.6,自动,14.31,7.88,国4,1,1260,4缸,110,92
扬州,2017,斯柯达,1.73,1.4,自动,9.22,6.3,国5,1,1092,4缸,90,92
扬州,2017,斯柯达,1.73,1.4,自动,9.22,6.3,国5,1,1092,4缸,90,92
西安,2012,三菱,3.29,3.8,自动,63.83,33.88,国5,0,2230,6缸,243,92
深圳,2013,别克,9.38,1.6,自动,16.58,4.18,国4,1,1410,4缸,121,92
东莞,2017,别克,1.77,1.4,自动,16.27,8,国5,0,1430,4缸,143,92
武汉,2012,福特,7.05,1.8,自动,11.92,4.58,国4,1,1330,4缸,124,92
佛山,2015,吉利GX7,7.13,1.8,手动,8.67,3.38,国5,1,1515,4缸,133,92
广州,2017,本田,2.87,1.8,自动,15.19,11.28,国5,0,1420,4缸,141,92
郑州,2010,宝马1系,7.12,2,自动,32.46,6.93,国4,0,1550,4缸,156,95
石家庄,2016,现代,5.19,1.8,自动,16.26,8.89,国5,1,1421,4缸,143,92
郑州,2013,起亚,7.44,1.6,自动,13.87,4.98,国4,0,1225,4缸,123,92
东莞,2019,别克GL6,0.06,1.3,自动,15.51,11.58,国6,0,1465,3缸,163,92
潍坊,2017,日产,1.09,2.5,自动,17.56,13.8,国5,1,1696,4缸,184,92
惠州,2013,福特,8,1.6,自动,23.64,8.46,国4,1,1592,4缸,177,92
成都,2017,大众,2.76,1.4,自动,16.81,10.18,国5,1,1280,4缸,131,95
宿迁,2015,大众,2.69,1.5,自动,9.74,4,国4,0,1150,4缸,109,92
成都,2013,三菱,10.53,2,自动,15.17,6,国4,1,1405,4缸,167,92
福州,2015,传祺GS4,6.04,1.3,自动,13.66,6.5,国5,1,1475,4缸,137,92
常州,2008,丰田,7.78,1.3,自动,10.79,3.6,国4,2,1070,4缸,86,92
长沙,2019,福特,3.31,1.5,自动,14.63,9.18,国5,0,1370,3缸,184,92
南通,2015,马自达CX15505,4.25,2,自动,20.71,12.8,国5,1,1455,4缸,155,92
唐山,2012,日产,5.94,1.6,自动,14.65,7,国4,0,1237,4缸,126,92
大连,2012,雪佛兰,6.62,1.8,自动,14.86,3.8,国4,1,1410,4缸,147,92
哈尔,2016,马自达,4.48,1.5,自动,13.67,8.5,国5,1,1286,4缸,117,92
西安,2019,大众,4.6,1.5,自动,10.29,6.98,国5,1,1140,4缸,110,92
大连,2015,雪佛兰,10.22,1.5,自动,11.93,5.5,国5,1,1360,4缸,113,92
哈尔,2013,斯柯达,6.56,1.8,自动,22.1,8.8,国4,1,1530,4缸,160,95
淄博,2019,林肯MKZ,1.96,2,自动,32.54,20.8,国5,1,1769,4缸,203,92
合肥,2015,福特,5.26,1.5,自动,11.7,5.98,国5,0,1300,4缸,113,92
郑州,2013,现代ix35,7.15,2,自动,21.36,7.9,国4,0,1423,4缸,165,92
郑州,2020,路虎,0.85,2,自动,40.79,29,国6,0,1955,4缸,249,95
南京,2017,福特,3.54,1.5,自动,13.28,7.9,国5,1,1300,4缸,113,92
宿迁,2017,别克,4.12,1.5,自动,13.01,6.4,国5,1,1255,4缸,114,92
苏州,2019,奥迪A6L,4.09,2,自动,44.48,34.86,国6,1,1800,4缸,190,95
长春,2014,宝马3系,8.83,2,自动,34.74,14.9,国4,5,1510,4缸,184,95
唐山,2012,凯迪拉克SRX,13.65,3,自动,57.51,12.8,国4,2,2100,6缸,271,95
保定,2015,大众,6.55,1.6,自动,16.37,7.98,国5,1,1330,4缸,110,92
西安,2018,大众POLO,1.4,1.5,自动,11.06,7.8,国5,1,1110,4缸,110,92
重庆,2020,福特,2.57,1.5,自动,16.69,11.68,国6,0,1422,3缸,174,92
昆明,2017,福特,2.64,1.5,自动,11.7,6.36,国5,2,1300,4缸,113,92
广州,2011,别克,8.47,1.6,自动,12.8,2.8,国4,1,1260,4缸,110,92
长沙,2015,大众,12.16,1.8,自动,23.86,9.58,国5,0,1545,4缸,160,95
武汉,2014,标致308,6.92,1.6,自动,12.58,5.36,国5,2,1370,4缸,117,92
唐山,2017,丰田,4.95,1.2,自动,14.09,8.9,国5,1,1300,4缸,116,92
惠州,2013,现代ix35,8.56,2,自动,21.36,7.98,国5,1,1423,4缸,165,92
石家庄,2015,雷克萨斯ES,5.24,2.5,自动,38.43,26.5,国5,5,1690,4缸,160,92
德州,2016,大众POLO,4.05,1.4,自动,9.54,6.5,国5,1,1110,4缸,90,92
佛山,2014,日产,4.96,2,自动,21.36,14.38,国5,1,1460,4缸,150,92
石家庄,2015,奔驰C级,9.14,1.6,自动,35.36,20.8,国5,1,1605,4缸,156,95
北京,2018,奥迪A3,2.14,1.4,自动,23.21,15.7,国5,1,1340,4缸,150,95
德阳,2014,凯迪拉克ATS1550L,8.41,2,自动,31.35,14.08,国5,2,1600,4缸,230,95
杭州,2010,奔驰S级,14.69,3,自动,100.95,25.8,国4,2,2011,6缸,231,95
嘉兴,2010,现代,10.58,1.6,自动,13,3.58,国三,1,1279,4缸,123,92
聊城,2019,大众,1.39,1.4,自动,30.7,21.8,国5,0,1830,4缸,150,95
郑州,2019,本田,2.81,1.5,自动,15.19,12.58,国6,2,1305,4缸,177,92
长治,2012,奥迪A6L,18.67,2,自动,44.48,18.58,国4,5,1740,4缸,180,95
宿迁,2013,大众,3.21,1.6,自动,13.56,7.2,国5,1,1550,4缸,110,92
长沙,2016,日产,9.28,1.6,自动,14.32,7.8,国5,0,1242,4缸,126,92
成都,2012,江淮,8.13,1.5,手动,7.03,2.1,国4,0,1325,4缸,113,92
南京,2017,大众,3.64,1.6,自动,15.61,9.8,国5,0,1330,4缸,110,92
盐城,2016,别克,6.65,1.5,自动,26.03,14.5,国5,2,1510,4缸,170,92
东莞,2017,本田,5.32,1.8,自动,15.93,10,国5,0,1256,4缸,136,92
宁波,2010,宝马3系,12.99,2.5,自动,44.29,8.58,国4,4,1530,6缸,218,95
佛山,2013,福特,8.4,1.5,自动,12.24,6.08,国5,0,1295,4缸,110,92
苏州,2013,大众,8.95,1.8,自动,30.05,11.88,国5,2,1710,4缸,160,95
太原,2015,大众,9.74,1.8,自动,15.07,3.38,国4,0,1550,4缸,133,92
吉林,2014,本田,11.3,2.4,自动,24.94,13.8,国4,3,1555,4缸,186,92
广州,2015,大众,3.76,1.4,自动,16.81,9.28,国5,0,1280,4缸,131,95
郑州,2008,本田,6.16,1.5,自动,12.4,4.35,国4,1,1550,4缸,120,92
佛山,2013,宝马X1,9.33,2,自动,30.94,12.38,国4,1,1580,4缸,150,95
石家庄,2019,丰田,6.41,1.8,自动,15.61,13.58,国6,0,1420,4缸,98,92
泉州,2015,众泰T600,4.69,1.5,手动,10.72,3.58,国4,0,1541,4缸,162,92
昆明,2017,起亚KX,2.61,1.4,自动,9.32,6.98,国5,1,1145,4缸,100,92
太原,2012,哈弗H6,13.78,1.5,手动,13,3.5,国4,0,1541,4缸,150,92
运城,2015,大众,8.06,2,自动,28.74,12.65,国5,0,1720,4缸,200,95
苏州,2016,三菱,10.6,2.4,自动,20.6,12.18,国5,0,1585,4缸,192,92
无锡,2017,本田,6.78,1.8,自动,14.1,11.58,国5,0,1409,4缸,141,92
合肥,2018,宝马1系,1.87,1.5,自动,24.51,15.88,国5,1,1380,3缸,136,95
唐山,2016,林肯,4.55,3.5,自动,107.33,62,国5,1,2804,6缸,355,92
嘉兴,2012,福特,9.13,1.8,自动,11.92,4,国4,3,1340,4缸,124,92
大连,2013,指南者,12.06,2,自动,24.09,6.9,国4,0,1485,4缸,156,92
运城,2012,现代,3.62,1.6,手动,12.57,5.4,国4,0,1233,4缸,128,92
德州,2016,奔驰C级,4.66,2,自动,38.4,24.9,国5,1,1550,4缸,184,95
宁波,2016,宝马2系旅行车,5.45,1.5,自动,25.49,12.98,国5,3,1550,3缸,136,95
东莞,2017,大众,3.34,1.5,自动,11.68,6.35,国5,1,1170,4缸,110,92
北京,2011,奔驰C级,11.42,1.8,自动,42.12,9.5,国4,2,1570,4缸,184,95
保定,2016,大众,6.3,1.6,自动,15.73,9,国5,0,1260,4缸,110,92
苏州,2013,道奇,13.62,2.4,自动,31.68,10.38,国4,0,1831,4缸,170,92
运城,2016,大众,2.93,1.4,手动,9.22,4.9,国5,0,1115,4缸,90,92
连云,2012,福特,7.1,1.6,自动,14.21,4.6,国4,4,1337,4缸,125,92
济宁,2016,大众,4.48,1.4,自动,18.01,9.68,国5,1,1280,4缸,131,95
烟台,2018,宝马X1,1.67,1.5,自动,30.81,19.8,国5,0,1550,3缸,136,95
厦门,2018,吉利,2.36,1.5,手动,8.77,4.98,国5,0,1250,4缸,109,92
长治,2015,众泰T600,4.28,1.5,手动,10.72,3.78,国4,1,1541,4缸,162,92
长沙,2015,别克,5.68,1.5,自动,9.98,4.88,国5,1,1230,4缸,113,92
北京,2014,别克GL8,9.75,2.4,自动,22.69,9.4,国4,1,1840,4缸,167,92
合肥,2018,大众,2.33,1.4,自动,15.95,11.5,国5,1,1318,4缸,150,95
杭州,2019,奔驰E级,1.17,1.5,自动,48.72,41,国5,2,1550,4缸,184,95
天津,2017,日产,3.92,2,自动,21.36,15.5,国5,2,1470,4缸,150,92
南昌,2014,丰田,3.31,1.5,自动,9.53,5.7,国5,1,1045,4缸,107,92
常州,2014,起亚K4,4.05,1.8,自动,16.15,7.88,国5,1,1395,4缸,143,92
郑州,2015,大众,9.22,1.8,自动,23.86,11.35,国5,1,1545,4缸,160,95
上海,2018,捷豹F1550PACE,5.22,2,自动,55.14,31.88,国5,0,1935,4缸,250,95
烟台,2012,福特,6.58,1.6,自动,15.62,5.5,国4,1,1338,4缸,125,92
南通,2016,奔驰GLC级,8.96,2,自动,48.09,34,国5,1,1550,4缸,211,95
济南,2017,丰田,3.25,1.5,自动,9.31,6.98,国5,1,1100,4缸,107,92
郑州,2017,丰田,2.3,1.2,自动,13.87,10.98,国5,1,1315,4缸,116,92
成都,2018,别克,6.21,1,自动,13.77,6.38,国5,0,1240,3缸,125,92
北京,2013,福特,8.45,3.5,自动,54.25,19.8,国4,1,2211,6缸,291,92
无锡,2012,雪佛兰,8.77,2,自动,18.44,6.2,国4,0,1565,4缸,147,92
潍坊,2012,奥迪Q7,10.08,3,自动,95.63,24.8,国4,0,2295,6缸,272,95
保定,2017,大众,3.2,1.4,自动,17.45,10.5,国5,0,1380,4缸,131,95
武汉,2011,奔驰C级,10.6,1.6,自动,33.43,11.3,国4,0,1545,4缸,156,95
邯郸,2013,现代ix35,6.57,2,自动,19.95,7.4,国4,0,1423,4缸,165,92
西安,2019,现代,3.41,1.6,自动,15.28,11.2,国6,0,1385,4缸,204,92
成都,2011,路虎,17.48,5,自动,153.92,25.4,国4,1,2557,8缸,375,95
郑州,2015,起亚K2,3.14,1.4,自动,9.32,5.2,国5,2,1083,4缸,107,92
临沂,2012,宝骏,6.16,1.2,手动,4.65,1.65,国4,3,880,4缸,86,92
上海,2016,日产,3.81,1.6,自动,14.65,8.73,国5,0,1236,4缸,126,92
苏州,2014,凯迪拉克ATS1550L,7.44,2,自动,31.35,13.86,国5,1,1600,4缸,230,95
重庆,2012,福特,10.26,1.6,自动,15.62,5.6,国4,1,1337,4缸,125,92
沈阳,2012,奥迪A4L,7.08,2,自动,40.14,11.45,国4,1,1615,4缸,180,95
长治,2015,传祺GS4,7.87,1.3,自动,14.85,5.98,国5,0,1475,4缸,137,92
新乡,2020,福特,0.87,1.5,自动,16.69,11.98,国6,0,1422,3缸,174,92
福州,2018,日产,6.88,1.6,自动,14.96,9.8,国5,1,1236,4缸,126,92
宿迁,2013,雪佛兰,6.22,1.6,手动,11.82,3.95,国4,0,1360,4缸,121,92
郑州,2018,别克,4.63,1.5,自动,26.03,15.68,国5,1,1510,4缸,170,92
太原,2017,日产,6.61,1.2,手动,15.17,8.3,国5,1,1358,4缸,117,92
佛山,2016,北汽绅宝,5.92,1.5,手动,8.34,3.88,国5,0,1250,4缸,116,92
济南,2016,现代,2.21,1.6,自动,13,8.2,国5,0,1317,4缸,130,92
西安,2019,三菱,1.8,1.5,自动,16.37,11.98,国5,0,1542,4缸,170,92
宁波,2017,日产,6.01,2,自动,21.36,15.8,国5,1,1470,4缸,150,92
南通,2018,凯迪拉克XT5,3.63,2,自动,42.32,26.78,国5,1,1795,4缸,250,95
天津,2019,三菱,2.93,2,自动,18.76,14.2,国5,1,1506,4缸,166,92
惠州,2018,丰田,3.31,2,自动,30.37,25.68,国5,0,1680,4缸,235,95
广州,2015,英菲尼迪QX50,5.18,2.5,自动,37.97,21.56,国5,0,1828,6缸,235,95
德州,2015,大众,8.47,1.4,手动,8.99,3.95,国5,1,1120,4缸,90,92
长沙,2018,奔驰,1.85,2,自动,37.1,30.98,国5,0,2285,4缸,211,95
洛阳,2012,日产NV200,7.74,1.6,手动,11.81,4.98,国4,2,1355,4缸,113,92
太原,2013,大众,7.54,3,自动,35.04,12.8,国5,1,1620,6缸,250,95
南宁,2012,雪佛兰,7.39,2,自动,19.53,7,国4,1,1565,4缸,147,92
天津,2017,别克GL8,13.24,2,自动,43.41,27.8,国5,0,1960,4缸,260,95
新乡,2013,丰田,6.24,1.6,自动,12.35,5.98,国4,2,1165,4缸,120,92
青岛,2008,日产,12.3,1.6,自动,12.68,3.88,国4,2,1182,4缸,109,92
潍坊,2019,本田,0.78,2,自动,35.69,31.9,国6,0,1980,4缸,146,92
合肥,2015,雪佛兰,2.53,1.5,手动,7.37,3.78,国5,1,1103,4缸,113,92
烟台,2018,大众,1.6,1.6,自动,15.73,10.5,国5,1,1250,4缸,110,92
烟台,2018,大众,1.6,1.6,自动,15.73,10.5,国5,1,1250,4缸,110,92
北京,2014,别克GL8,13.45,2.4,自动,22.69,8.5,国5,2,1840,4缸,167,92
昆明,2013,福特,7.17,1.5,自动,12.24,4.58,国5,1,1295,4缸,110,92
广州,2017,斯柯达,4.21,1.6,自动,15.4,7.2,国5,0,1250,4缸,110,92
长沙,2012,日产,8.61,2,自动,17.89,6.36,国4,1,1408,4缸,144,92
金华,2013,标致508,3.82,2,自动,19.72,6.5,国5,1,1541,4缸,147,92
太原,2015,大众,7.02,1.4,自动,15.95,8.15,国5,0,1290,4缸,131,95
长春,2015,北汽绅宝,3.18,1.5,手动,6.93,3.35,国5,0,1139,4缸,116,92
无锡,2014,铃木,3.79,1.6,自动,14.63,6.18,国4,0,1170,4缸,122,92
济南,2013,福特,5.31,2.8,手动,13.01,8.5,国4,0,1550,4缸,108,0
临汾,2020,大众,0.2,1.4,自动,17.36,13.78,国6,1,1310,4缸,150,95
杭州,2012,大众,11.12,1.4,自动,15.72,6.5,国4,0,1370,4缸,131,95
杭州,2015,大众,6.75,1,自动,12.48,4,国4,1,750,3缸,70,95
杭州,2015,现代,7.6,1.6,自动,19.53,10.4,国5,1,1541,4缸,177,92
杭州,2015,本田XR1550V,9.7,1.5,自动,14.96,9.18,国5,0,1205,4缸,131,92
杭州,2015,五菱征程,6.36,1.8,手动,8.36,3.88,国4,0,1550,4缸,133,92
杭州,2015,大众,1.4,1.5,自动,29.72,21.88,国5,1,1395,3缸,136,95
杭州,2011,宝马X3,16.95,3,自动,59.16,17.2,国4,0,1820,6缸,258,95
杭州,2016,大众,5.98,1.4,自动,18.66,12.5,国5,2,1305,4缸,150,95
杭州,2010,奥迪Q5,14.61,2,自动,41.23,10.98,国4,0,1900,4缸,211,95
杭州,2017,奔腾X80,3.24,2,自动,14.52,7.3,国5,2,1545,4缸,147,92
杭州,2014,起亚K3S,9.8,1.6,自动,13.55,4.89,国4,1,1296,4缸,128,92
杭州,2011,大众,12.61,1.4,自动,19.41,5.8,国4,1,1555,4缸,131,95
杭州,2012,大众,8.83,1.8,自动,27.66,9.2,国4,1,1600,4缸,160,95
杭州,2013,大众,7.95,1.4,自动,16.05,5.4,国4,0,1305,4缸,131,95
杭州,2015,日产,4.53,1.6,自动,10.4,6.2,国5,0,1152,4缸,124,92
杭州,2020,大众,0.01,1.5,自动,13.24,9.4,国6,0,1285,4缸,113,92
杭州,2019,奥迪A4L,1.38,2,自动,32.65,25.8,国6,2,1585,4缸,190,95
杭州,2010,日产,10.73,2,自动,20.49,5.2,国4,0,1419,4缸,139,92
杭州,2014,宝马5系,15.03,2,自动,54.23,26,国4,0,1760,4缸,218,95
杭州,2019,奔驰E级,1.17,1.5,自动,48.72,41,国5,2,1550,4缸,184,95
杭州,2016,哈弗H1,10.12,1.5,自动,9,3.71,国4,0,1550,4缸,106,92
杭州,2016,本田,3.86,1.5,自动,9.75,6.8,国5,0,1550,4缸,131,92
杭州,2013,福特,10.05,2.3,自动,19.52,6.28,国5,1,1586,4缸,160,92
杭州,2011,大众,11.71,1.4,自动,17.13,4.35,国4,1,1550,4缸,131,95
杭州,2018,日产,4.84,1.6,自动,12.24,7.36,国5,0,1180,4缸,124,92
杭州,2010,奥迪A5,5.97,3.2,自动,72.73,14,国4,0,1700,6缸,265,95
杭州,2014,宝马5系,12.75,2,自动,50.65,25.1,国5,0,1760,4缸,218,95
杭州,2018,奔驰GLA级,2.38,1.6,自动,29.29,20.48,国6,1,1490,4缸,156,95
杭州,2010,奔驰S级,14.69,3,自动,100.95,25.8,国4,2,2011,6缸,231,95
杭州,2013,长安商用,9.39,1.2,手动,4.87,2.9,国4,0,1095,4缸,90,92
杭州,2015,日产,8.09,2,自动,18.11,7.5,国4,0,1408,4缸,144,92
杭州,2016,宝马3系,6.44,2,自动,35.36,20.5,国5,0,1550,4缸,184,95
杭州,2015,别克,8.01,2,自动,19.42,8.08,国5,0,1585,4缸,154,92
杭州,2016,大众,4.07,1.4,自动,18.12,10.38,国5,0,1425,4缸,131,95
杭州,2014,宝马5系,16.6,2,自动,47.28,24.38,国5,2,1740,4缸,184,95
运城,2013,别克,8.67,1.6,自动,16.58,5.29,国4,1,1410,4缸,121,92
金华,2015,福特,5.27,1.6,自动,13.55,5.98,国5,2,1336,4缸,125,92
嘉兴,2010,奥迪A4L,10.21,2,自动,40.14,8.5,国4,1,1615,4缸,180,95
南昌,2018,大众,6.97,1.8,自动,25.5,16.88,国5,1,1540,4缸,180,95
合肥,2013,大众,5.43,1.6,自动,13.56,6.98,国5,3,1550,4缸,110,92
唐山,2015,大众,6.89,1.4,手动,9.22,4.8,国5,0,1100,4缸,90,92
昆明,2017,众泰T600,3.63,1.5,自动,11.59,4.6,国5,1,1590,4缸,156,92
苏州,2013,福特,11.28,3.5,自动,54.25,17.68,国5,0,2211,6缸,291,92
沈阳,2008,日产,9.81,1.6,自动,12.24,3.7,国4,2,1140,4缸,105,92
成都,2015,大众,7.07,1.6,自动,36.8,13.3,国4,1,1480,4缸,184,95
洛阳,2013,别克,9.15,1.4,自动,17.36,4.8,国4,1,1420,4缸,140,92
郑州,2010,大众,4.06,2,自动,24.67,6.98,国4,0,1222,4缸,115,92
福州,2013,奔驰GLK级,14.13,3,自动,60.57,19.98,国5,1,1830,6缸,245,95
嘉兴,2017,马自达,2.69,1.5,自动,15.19,11,国5,1,1550,4缸,117,92
郑州,2012,宝马X1,11.54,2,自动,30.61,9.8,国4,5,1560,4缸,150,95
哈尔,2015,现代,6.74,1.6,自动,19.53,9.98,国4,0,1541,4缸,177,92
苏州,2014,马自达,6.85,2,自动,20.49,10.8,国5,0,1447,4缸,158,92
天津,2016,别克,5.6,1.5,自动,25.61,11.6,国5,1,1575,4缸,169,92
苏州,2018,大众,4.23,1.4,自动,18.32,12.18,国5,1,1395,4缸,150,95
北京,2016,日产,1.32,1.6,自动,15.17,8.2,国5,1,1236,4缸,126,92
南宁,2015,马自达3星骋,7.3,2,自动,13.66,7.68,国5,2,1346,4缸,150,92
